taxon,EOK05_S_2020-02-07,EOK05_S_2020-02-21,EOK05_S_2020-02-26,EOK05_S_2020-03-10,EOK05_S_2020-03-23,EOK05_S_2020-04-17,EOK05_S_2020-04-27,EOK05_S_2020-05-11,EOK05_S_2020-05-22,EOK05_S_2020-05-27,EOK05_S_2020-06-09,EOK05_S_2020-06-18,EOK05_S_2020-07-02,EOK05_S_2020-07-17,EOK05_S_2020-07-27,EOK05_S_2020-08-06,EOK05_S_2020-09-02,EOK05_S_2020-09-16,EOK05_S_2020-09-29,EOK05_S_2020-10-29,EOK05_S_2020-11-19,EOK05_S_Wi2021
Polaromonas,7.97371862341722e-06,1.89980432015502e-05,9.72636493321229e-05,0.00588997162945603,0.00107509096923586,0,0.000126031886067175,0.000394726454566985,6.83456925127294e-05,2.28388717597351e-05,5.77867668303958e-05,0.000110326566637246,0,0,0,0,0,0,0,0.000120493541546173,2.73343538158758e-05,0.00026477313756168
Steroidobacteraceae,0.000135553216598093,0.00146284932651937,0.000891583452211127,0.00209695325027754,0.000685222815556921,0.000127408823060997,0.000163841451887327,0.000821031025499329,0.00119604961897276,0.000776521639830992,0.00109794856977752,0.00121359223300971,0.0012119579854565,0.000551931761164074,0.000588212226971491,0.000880202220817911,0.0004188414201946,0.000395692603374693,0.000709624937258771,0.00154231733179102,0.000601355783949267,0.00081838969791792
BD7-11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Denitromonas,2.39211558702516e-05,0.000113988259209301,1.62106082220205e-05,6.16750955963982e-05,8.26993053258353e-05,1.59261028826246e-05,5.041275442687e-05,7.8945290913397e-05,0.000153777808153641,4.56777435194701e-05,1.92622556101319e-05,1.83877611062077e-05,0.000134661998384056,0.000125439036628199,0.000313713187718129,0.000496524329692155,0.0003866228494104,0.000423956360758599,0.000199041140938436,7.22961249277039e-05,0.000136671769079379,4.814057046576e-05
Leptolyngbyales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Roseimarinus,0.00145121678946193,0.000265972604821703,0.000389054597328492,0.000986801529542371,0.000259912102452625,0.00127408823060997,0.00170143046190686,0.00178416357464277,0.00177698800533096,0.000845038255110198,0.000539343157083695,0.000956163577522801,0.000538647993536224,0.00140491721023583,0.000509783930041959,0.000203123589419518,0.0008376828403892,0.000141318786919533,8.6539626494972e-05,0.000337381916329285,0.00128471462934616,0.0003610542784932
Desulfatiglandaceae,0,3.79960864031005e-05,0,9.25126433945973e-05,0.000141770237701432,0,2.5206377213435e-05,0,0,2.28388717597351e-05,0.000192622556101319,1.83877611062077e-05,0,2.50878073256397e-05,3.92141484647661e-05,9.02771508531191e-05,4.83278561763e-05,0.000226110059071253,1.73079252989944e-05,2.40987083092346e-05,0,4.814057046576e-05
Hahella,0,0,0,3.08375477981991e-05,0,0,0,0,0,0,1.92622556101319e-05,0,0.000572313493132238,0.000225790265930758,0.000117642445394298,0.000180554301706238,6.44371415684e-05,0.000113055029535626,8.6539626494972e-05,4.81974166184692e-05,0,2.407028523288e-05
Arcobacter,0.0154291455363123,0.0179341527822634,0.0163078718713526,0.00582829653385963,0.00607249184821133,0.0117693900302596,0.0066292772071334,0.0171784953027552,0.0381881556914875,0.0145255224391915,0.0119425984782818,0.019564577817005,0.0584433072986803,0.0484194681384847,0.0130583114387671,0.00428816466552316,0.015948192538179,0.0273310533902377,0.0276580646277931,0.0239782147676885,0.025092936802974,0.0142736791430978
KD4-96,1.59474372468344e-05,0.000417956950434105,0.000226948515108287,0.000185025286789195,0.000212655356552148,1.59261028826246e-05,8.82223202470225e-05,0.000394726454566985,0.000410074155076376,0.000342583076396026,0.000346720600982375,0.000183877611062077,0.00016832749798007,7.52634219769192e-05,0.00019607074232383,0.000112846438566399,0.000161092853921,2.82637573839066e-05,0.000173079252989944,0.000361480624638519,0.000355346599606385,0.00019256228186304
Thalassolituus,0.00028705387044302,0.00108288846248836,0.000713266761768902,3.08375477981991e-05,0.000118141864751193,1.59261028826246e-05,0,7.8945290913397e-05,1.70864231281823e-05,4.56777435194701e-05,0,1.83877611062077e-05,0.00016832749798007,0.000326141495233317,7.84282969295322e-05,0,6.44371415684e-05,0.000141318786919533,0,7.22961249277039e-05,0.000738027553028646,0
Calditrichia,0,0,0,0,0,0,0,0,1.70864231281823e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Inhella,0,0,0,0.000154187738990995,2.36283729502386e-05,0,6.30159430335875e-05,0.00052103892002842,0.000410074155076376,6.85166152792052e-05,1.92622556101319e-05,5.51632833186231e-05,3.3665499596014e-05,0,0,2.25692877132798e-05,4.83278561763e-05,0,1.73079252989944e-05,0,5.46687076317516e-05,0
Simiduia aestuariiviva,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61092853921e-05,0,0,0,0,0
Teredinibacter,0,0,0,0,0,0,0,0,3.41728462563647e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinobacteria,0,1.89980432015502e-05,4.86318246660615e-05,0,0,4.77783086478739e-05,1.26031886067175e-05,0,0,2.28388717597351e-05,5.77867668303958e-05,0,0,2.50878073256397e-05,0,0,0,0,0,0,0,0
Immundisolibacteraceae,0.000582081459509457,0.000455953036837206,0.000129684865776164,0.000308375477981991,0.000720665374982279,0.000637044115304985,0.00247022496691663,0.000615773269124497,0.00123022246522913,0.00139317117734384,0.000963112780506597,0.000625183877611062,0.00228925397252895,0.000777722027094832,7.84282969295322e-05,2.25692877132798e-05,3.22185707842e-05,0,1.73079252989944e-05,0.00980817428185849,0.00262409796632408,0.00187748224816464
Schekmanbacteria,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Leptothrix,0.000119605779351258,0.000626935425651158,0.000891583452211127,0.000493400764771185,0.000472567459004773,0.000159261028826246,0.000277270149347785,0.000584195152759138,0.000546765540101835,0.000639488409272582,0.000674178946354618,0.000901000294204178,0.0014476164826286,0.000577019568489714,0.000627426375436257,0.000722217206824953,0.0002738578516657,0.000367428845990786,0.000337504543330391,0.000506072874493927,0.000628690137765143,0.0001203514261644
MVP-15,0.000279080151819603,0.000550943252844957,0.000308001556218389,0.000154187738990995,0.000413496526629176,0.000445930880713489,0.000844413636650072,0.00149996052735454,0.000820148310152753,0.00109626584446728,0.00161802947125108,0.0011952044719035,0.000572313493132238,0.00421475163070748,0.00317634602564605,0.00248262164846077,0.0075552548488949,0.00570927899154914,0.00328850580680894,0.000578368999421631,0.000765361906844522,7.221085569864e-05
Desulfococcaceae,0,1.89980432015502e-05,0,3.08375477981991e-05,1.18141864751193e-05,0,0,0,0,0,3.85245112202639e-05,1.83877611062077e-05,0,2.50878073256397e-05,3.92141484647661e-05,9.02771508531191e-05,3.22185707842e-05,0.000197846301687346,1.73079252989944e-05,0.000385579332947754,2.73343538158758e-05,0.00014442171139728
Halomonas,7.97371862341722e-06,7.5992172806201e-05,0,0.000616750955963982,0.000472567459004773,0.000127408823060997,0.000189047829100762,0.00137364806189311,0.00157195092779278,0.000365421948155761,0.000115573533660792,0.000698734922035893,0.000100996498788042,2.50878073256397e-05,0,2.25692877132798e-05,6.44371415684e-05,0,2.59618879484916e-05,4.81974166184692e-05,0.000136671769079379,0.001805271392466
67-14,0,3.79960864031005e-05,3.2421216444041e-05,3.08375477981991e-05,7.08851188507159e-05,0,1.26031886067175e-05,0.000142101523644115,6.83456925127294e-05,2.28388717597351e-05,1.92622556101319e-05,1.83877611062077e-05,3.3665499596014e-05,0,3.92141484647661e-05,0.000157985013992958,1.61092853921e-05,0,0,2.40987083092346e-05,8.20030614476274e-05,0
Aenigmarchaeales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Profundibacterium,2.39211558702516e-05,0,1.62106082220205e-05,0,0,0,0,0,0,0,0,0,3.3665499596014e-05,0,3.92141484647661e-05,0,0,0,1.73079252989944e-05,0,0,2.407028523288e-05
Aquaspirillum,4.78423117405033e-05,1.89980432015502e-05,9.72636493321229e-05,6.16750955963982e-05,4.72567459004773e-05,4.77783086478739e-05,0.000277270149347785,0.000221046814557512,0.000427160578204559,0.000388260819915496,0.000269671578541847,0.0002390408943807,0.00148128198222462,0.000627195183140993,0.000274499039253363,4.51385754265595e-05,0.0001449835685289,0.000226110059071253,0.000450006057773855,0.000216888374783112,5.46687076317516e-05,2.407028523288e-05
SAR116 clade,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25692877132798e-05,1.61092853921e-05,5.65275147678132e-05,8.6539626494972e-06,0,0,0
Paraglaciecola aestuariivivens,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingomicrobium,7.97371862341722e-06,0,1.62106082220205e-05,3.08375477981991e-05,1.18141864751193e-05,1.59261028826246e-05,0,0,0,0,1.92622556101319e-05,1.83877611062077e-05,0,0,7.84282969295322e-05,0.00115103367337727,8.05464269605e-05,2.82637573839066e-05,0.000129809439742458,4.81974166184692e-05,0,0
Syntrophales,0,0,0,0,0,1.59261028826246e-05,0,0,0,0,0,0,3.3665499596014e-05,5.01756146512795e-05,3.92141484647661e-05,0,1.61092853921e-05,0,0,0,0,0
Saccharicrinis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirochaetia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Chromatocurvus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BIrii41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25692877132798e-05,0,0,0,0,0,0
SCGC-AB-539-J10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.6539626494972e-06,0,0,0
Gramella,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61092853921e-05,0,0,0,0,0
Bacteroidota,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MAT-CR-H4-C10,0,0,0.000129684865776164,0,1.18141864751193e-05,6.37044115304985e-05,0,1.57890581826794e-05,1.70864231281823e-05,0,1.92622556101319e-05,0,0.000134661998384056,0,3.92141484647661e-05,2.25692877132798e-05,3.22185707842e-05,5.65275147678132e-05,4.3269813247486e-05,4.81974166184692e-05,0,0
Muricauda,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geobacter,0.000159474372468344,0.000189980432015502,9.72636493321229e-05,0.00382385592697669,0.00161854354709135,0.000159261028826246,0.00045371478984183,0.00372621773111234,0.00591190240235109,0.00143884892086331,0.000115573533660792,0.000386142983230362,0.00033665499596014,0,0,9.02771508531191e-05,6.44371415684e-05,0,0,7.22961249277039e-05,0.00032801224579051,0.00050547598989048
Aeromonadaceae,0.000318948744936689,0.000987898246480612,0.00137790169887174,0.00141852719871716,0.000271726288927744,0.000430004777830865,0.000579746675909005,0.00080524196731665,0.000563851963230017,0.000502455178714172,0.00130983338148897,0.00154457193292145,0.000942633988688392,0.00238334169593578,0.00019607074232383,0.000180554301706238,0.0009826664089181,0.000310901331222973,0.00193848763348737,0.000867553499132446,0.00109337415263503,0.00093874112408232
Sulfuriflexus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidiferrobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.22185707842e-05,0,0,0,0,0
Ahrensia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S15A-MN91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudenhygromyxa salsuginis,0,0.000113988259209301,4.86318246660615e-05,6.16750955963982e-05,9.45134918009546e-05,1.59261028826246e-05,5.041275442687e-05,9.47343490960764e-05,0.00022212350066637,0.000251227589357086,0.000558605412693826,0.000441306266548985,0.00488149744142203,0.000401404917210236,0.000666640523901024,0.000203123589419518,4.83278561763e-05,0.00016958254430344,4.3269813247486e-05,2.40987083092346e-05,0,2.407028523288e-05
Pirellula,0,0,0,3.08375477981991e-05,0,3.18522057652492e-05,1.26031886067175e-05,0,0,6.85166152792052e-05,7.70490224405278e-05,3.67755222124154e-05,0,0,0.000117642445394298,0.000180554301706238,0,0,3.46158505979888e-05,0,0,0
Sumerlaeia,2.39211558702516e-05,0,0,0,0,0,0,0,0,0,1.92622556101319e-05,0,0,5.01756146512795e-05,3.92141484647661e-05,4.51385754265595e-05,1.61092853921e-05,0.000113055029535626,1.73079252989944e-05,0.000120493541546173,0,0
Paraglaciecola,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tropicimonas,1.59474372468344e-05,5.69941296046507e-05,8.10530411101024e-05,0,1.18141864751193e-05,1.59261028826246e-05,3.78095658201525e-05,6.31562327307176e-05,0,2.28388717597351e-05,5.77867668303958e-05,0,3.3665499596014e-05,5.01756146512795e-05,0.000156856593859064,0.00137672655051007,4.83278561763e-05,5.65275147678132e-05,0.000181733215639441,0.000120493541546173,5.46687076317516e-05,2.407028523288e-05
Absconditabacteriales (SR1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.73079252989944e-05,0,0,0
Piscirickettsiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kangiellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.25692877132798e-05,0.0001127649977447,2.82637573839066e-05,6.05777385464804e-05,0,0,0
Microtrichales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BHI80-139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cloacibacterium,0.00192166618824355,0.00256473583220928,0.0051387628063805,0.00185025286789195,0.00108690515571098,0.0405319318362797,0.00110908059739114,0.000915765374595405,0.000768889040768206,0.00264930912412927,0.00452663006838101,0.00584730803177405,0.00198626447616483,0.00494229804315103,0.00101956786008392,6.77078631398393e-05,0.0012726335459759,0.000621802662445946,0.00562507572217318,0.00156641604010025,0.00177673299803193,0.00101095197978096
D90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
MD3-55,0,0,0,0,0,0,0,7.8945290913397e-05,1.70864231281823e-05,2.28388717597351e-05,0,1.83877611062077e-05,0,0,7.84282969295322e-05,0,8.05464269605e-05,5.65275147678132e-05,0,0,0,0
Rubritaleaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.51385754265595e-05,0,0,0,0,0,0
Idiomarina,0,0,0,0,0,0,0,0,0,0,3.85245112202639e-05,0,0.000134661998384056,0.000501756146512795,0.00160778008705541,0.000157985013992958,1.61092853921e-05,0.000197846301687346,4.3269813247486e-05,0,0,0
UASB-TL25,0,9.49902160077512e-05,4.86318246660615e-05,0,5.90709323755966e-05,7.96305144131231e-05,3.78095658201525e-05,7.8945290913397e-05,5.1259269384547e-05,6.85166152792052e-05,5.77867668303958e-05,0,3.3665499596014e-05,0,0.000274499039253363,0.000789925069964792,0.0004188414201946,0.000197846301687346,6.05777385464804e-05,2.40987083092346e-05,0,0
Carnobacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pseudophaeobacter,7.97371862341722e-06,0,6.4842432888082e-05,0,1.18141864751193e-05,1.59261028826246e-05,0,0,0,0,0,0,0,0,0.000117642445394298,0,1.61092853921e-05,0,8.6539626494972e-06,0,0,2.407028523288e-05
Calditrichales,7.97371862341722e-06,1.89980432015502e-05,0,0,1.18141864751193e-05,0,1.26031886067175e-05,0,0,0,1.92622556101319e-05,1.83877611062077e-05,0,2.50878073256397e-05,0.000117642445394298,2.25692877132798e-05,8.05464269605e-05,2.82637573839066e-05,6.92317011959776e-05,0,0,0
Arenibacter,4.78423117405033e-05,0.000398958907232555,0.000389054597328492,0.00033921302578019,0.00017721279712679,6.37044115304985e-05,3.78095658201525e-05,7.8945290913397e-05,0,2.28388717597351e-05,9.63112780506597e-05,0.000128714327743454,6.7330999192028e-05,0.000250878073256397,0.000117642445394298,0.000293400740272637,6.44371415684e-05,8.47912721517199e-05,2.59618879484916e-05,0,5.46687076317516e-05,0.0001203514261644
Fermentibacteraceae,0,1.89980432015502e-05,0,3.08375477981991e-05,1.18141864751193e-05,0,0,3.15781163653588e-05,0,0,0.000404507367812771,0.000110326566637246,0.000134661998384056,0,0.000156856593859064,0.000519093617405435,0.0003705135640183,0.000339165088606879,0.000475967945722346,0.000843454790823212,0.000136671769079379,2.407028523288e-05
Thalassotalea marina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92141484647661e-05,4.51385754265595e-05,1.61092853921e-05,0.000113055029535626,0,0,0,0
Woeseiaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Pedobacter,0,0,3.2421216444041e-05,0.000524238312569384,0.000129956051226313,0,0.00010082550885374,0.000126312465461435,3.41728462563647e-05,0,3.85245112202639e-05,1.83877611062077e-05,6.7330999192028e-05,0,0,0,0,0,5.19237758969832e-05,7.22961249277039e-05,0,0.00038512456372608
ST-12K33,0.000247185277325934,0.000512947166441857,0.000697056153546881,3.08375477981991e-05,0.000212655356552148,0.00041407867494824,0.00060495305312244,0.000615773269124497,0.00121313604210095,0.000319744204636291,0.00102089954733699,0.000772285966460724,0.00269323996768112,0.00097842448569995,0.000548998078506725,0.000315970027985917,0.001449835685289,0.000508747632910319,0.000934627966145698,0.000192789666473877,0.00109337415263503,9.628114093152e-05
OPB41,3.18948744936689e-05,3.79960864031005e-05,0.000162106082220205,9.25126433945973e-05,5.90709323755966e-05,6.37044115304985e-05,0,0,0,9.13554870389403e-05,0.000231147067321583,7.35510444248308e-05,0.000134661998384056,2.50878073256397e-05,0.000117642445394298,0.000135415726279679,9.66557123526e-05,2.82637573839066e-05,0.000285580767433408,0.000168690958164642,2.73343538158758e-05,4.814057046576e-05
Haliscomenobacter,7.97371862341722e-06,9.49902160077512e-05,6.4842432888082e-05,0.000524238312569384,0.000283540475402864,3.18522057652492e-05,0.00055454029869557,0.00251046025104603,0.00146943238902368,0.000228388717597351,0.000134835789270924,0.000294204177699323,0,0,0,0,4.83278561763e-05,0,8.6539626494972e-06,0.000120493541546173,0.000164006122895255,0.00021663256709592
Syntrophobacterales,7.97371862341722e-05,0.000151984345612402,0.000210737906886266,6.16750955963982e-05,0.000212655356552148,3.18522057652492e-05,6.30159430335875e-05,0.000110523407278756,0.000102518538769094,9.13554870389403e-05,0.000308196089762111,3.67755222124154e-05,0.000134661998384056,2.50878073256397e-05,0.000392141484647661,0.000541662905118714,0.0005799342741156,0.000537011390294226,0.000320196618031397,0.000530171582803162,0.000218674830527006,0.00019256228186304
Marinagarivorans,7.97371862341722e-06,9.49902160077512e-05,0,9.25126433945973e-05,0,3.18522057652492e-05,1.26031886067175e-05,1.57890581826794e-05,0,0,3.85245112202639e-05,0,0,0,0,2.25692877132798e-05,0,0,0,2.40987083092346e-05,0.000246009184342882,0
Pajaroellobacter,0,0,0,0.000123350191192796,3.5442559425358e-05,0,0,4.73671745480382e-05,1.70864231281823e-05,0,0,1.83877611062077e-05,0,0,0,0,0,0,0,0.000120493541546173,0,2.407028523288e-05
EV818SWSAP88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mariniflexile,7.97371862341722e-06,0.000132986302410852,0.000162106082220205,0,3.5442559425358e-05,3.18522057652492e-05,0,1.57890581826794e-05,0,4.56777435194701e-05,0,0,0,0,3.92141484647661e-05,0,0,0,0,0,0,2.407028523288e-05
Halarcobacter,7.97371862341722e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.61092853921e-05,0,0,0,0,0
Acidobacteria group 22,0,1.89980432015502e-05,1.62106082220205e-05,0,4.72567459004773e-05,1.59261028826246e-05,0,0,3.41728462563647e-05,0,1.92622556101319e-05,3.67755222124154e-05,0,0,0,6.77078631398393e-05,3.22185707842e-05,0,6.92317011959776e-05,0,5.46687076317516e-05,7.221085569864e-05
Puniceispirillales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Methylobacter,0,0,0,0,2.36283729502386e-05,0,0,0,0,2.28388717597351e-05,0,0,0,2.50878073256397e-05,0,2.25692877132798e-05,1.61092853921e-05,2.82637573839066e-05,8.6539626494972e-06,0,0,0
Aliikangiella marina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.82637573839066e-05,0,0,0,0
Magnetospiraceae,0,0,0,0.000185025286789195,0.000236283729502386,3.18522057652492e-05,2.5206377213435e-05,3.15781163653588e-05,1.70864231281823e-05,4.56777435194701e-05,3.85245112202639e-05,0,3.3665499596014e-05,2.50878073256397e-05,0,0.000112846438566399,3.22185707842e-05,0.000113055029535626,1.73079252989944e-05,0.000265085791401581,0,0.00016849199663016
Rheinheimera,0.000111632060727841,5.69941296046507e-05,6.4842432888082e-05,0.00468730726532626,0.00158310098766599,0.000254817646121994,0.0005041275442687,0.000947343490960764,0.00105935823394731,0.00013703323055841,0.000770490224405278,0.000514857310973816,0.000100996498788042,0.000175614651279478,0,0,0.0002738578516657,0,0.0015404053516105,0.000554270291112396,0.00032801224579051,0.00055361656035624
pLW-20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.73343538158758e-05,0
Bacteriovoracales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Arenicella xantha,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clostridiaceae,1.59474372468344e-05,0.000208978475217053,0.000259369731552328,9.25126433945973e-05,0.000189026983601909,4.77783086478739e-05,6.30159430335875e-05,0.000157890581826794,8.54321156409117e-05,9.13554870389403e-05,0.000154098044881056,0.000183877611062077,6.7330999192028e-05,7.52634219769192e-05,7.84282969295322e-05,0.000203123589419518,0.0001127649977447,0.000141318786919533,5.19237758969832e-05,2.40987083092346e-05,5.46687076317516e-05,4.814057046576e-05
Marimicrobium arenosum,4.78423117405033e-05,0.00140585519691472,0.00102126831798729,0.000740101147156778,0.000555266764330608,0.000238891543239369,0.000264666960741067,0.000347359280018947,0.000153777808153641,0.00107342697270755,0.00105942405855726,0.000551632833186231,0.00185160247778077,0.000526843953838434,0.000941139563154386,0.00112846438566399,0.0005154971325472,0.000593538905062039,0.000692317011959776,0.000602467707730866,0.000492018368685764,0.00021663256709592
Limibacillus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P.palmC41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hydrogenophilaceae,0.000223264121455682,0.00252673974580618,0.00165348203864609,0.00533489576908844,0.00611974859411181,0.00129001433349259,0.000920032768290377,0.00104207784005684,0.00102518538769094,0.00191846522781775,0.00306269864201098,0.0016732862606649,0.00491516294101804,0.000827897641746111,0.00117642445394298,0.00203123589419518,0.0022230813841098,0.00276984822362285,0.00203368122263184,0.00436186620397147,0.00401815001093374,0.00584907931158984
Niveibacterium,1.59474372468344e-05,1.89980432015502e-05,1.62106082220205e-05,3.08375477981991e-05,0.000118141864751193,0,2.5206377213435e-05,0.000236835872740191,0.000410074155076376,2.28388717597351e-05,0,7.35510444248308e-05,0,0,0,0,0,0,0,2.40987083092346e-05,0,7.221085569864e-05
Actinomyces,0.000534239147768953,0.00203279062256588,0.00168590325509013,0.000277537930183792,0.000779736307357875,0.000334448160535117,0.000466317978448547,0.000315781163653588,0.000239209923794553,0.000388260819915496,0.000365982856592507,0.000257428655486908,0.000100996498788042,0.000627195183140993,3.92141484647661e-05,0.000338539315699197,0.0003060764224499,0.00016958254430344,0.000207695103587933,9.63948332369385e-05,0.00032801224579051,9.628114093152e-05
Algibacter,0,5.69941296046507e-05,6.4842432888082e-05,3.08375477981991e-05,3.5442559425358e-05,0,0,0,0,4.56777435194701e-05,0,0,0,0,0,2.25692877132798e-05,0,0,0,0,5.46687076317516e-05,0
Lacunisphaera,1.59474372468344e-05,0,0,0.000493400764771185,0.000129956051226313,1.59261028826246e-05,0.000126031886067175,0.00298413199652641,0.00216997573727916,0.000182710974077881,0.000173360300491188,7.35510444248308e-05,0,0,0,0,4.83278561763e-05,0,0.000129809439742458,7.22961249277039e-05,0,0.0001203514261644
Pseudoalteromonas,1.59474372468344e-05,3.79960864031005e-05,4.86318246660615e-05,3.08375477981991e-05,0,0,3.78095658201525e-05,1.57890581826794e-05,0,0,0,0,0.000100996498788042,5.01756146512795e-05,7.84282969295322e-05,0.000203123589419518,6.44371415684e-05,0.000565275147678132,2.59618879484916e-05,2.40987083092346e-05,0,0
Rhizobiales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Erythrobacter gangjinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.02771508531191e-05,0,0,2.59618879484916e-05,0,0,0
Palleronia-Pseudomaribius,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spirochaeta perfilievii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.92141484647661e-05,0,0,0,0,0,0,0
Alkalimarinus,0.000135553216598093,0.000740923684860459,0.000632213720658799,0.000308375477981991,0.000212655356552148,0.000318522057652492,0.000176444640494045,0.000599984210941817,0,2.28388717597351e-05,0.000154098044881056,3.67755222124154e-05,0.000100996498788042,2.50878073256397e-05,0.000588212226971491,0.000428816466552316,0.0014176171145048,0.00146971538396314,0.000233656991536425,0,0.000574021430133392,2.407028523288e-05
Parahaliea,3.98685931170861e-05,0.000303968691224804,0.00034042277266243,0.000246700382385593,8.26993053258353e-05,0.000143334925943622,6.30159430335875e-05,0.000221046814557512,5.1259269384547e-05,0.000411099691675231,0.000577867668303958,7.35510444248308e-05,0.000134661998384056,0.000100351229302559,0.00172542253244971,0.000835063645391351,0.001288742831368,0.000734857691981572,0.00102982155529017,0.0006265664160401,0.000683358845396895,0
Candidatus Megaira,5.58160303639205e-05,3.79960864031005e-05,8.10530411101024e-05,0,1.18141864751193e-05,0,1.26031886067175e-05,6.31562327307176e-05,0.000136691385025459,6.85166152792052e-05,3.85245112202639e-05,3.67755222124154e-05,0.000134661998384056,0.000100351229302559,3.92141484647661e-05,6.77078631398393e-05,8.05464269605e-05,0.000141318786919533,2.59618879484916e-05,0,0,9.628114093152e-05
Microbacteriaceae,1.59474372468344e-05,5.69941296046507e-05,8.10530411101024e-05,0.000277537930183792,0.000330797221303341,1.59261028826246e-05,0.000113428697460457,0.00138943712007579,0.000700543348255476,0.000274066461116821,0.000192622556101319,5.51632833186231e-05,0,0,3.92141484647661e-05,0.000135415726279679,4.83278561763e-05,2.82637573839066e-05,2.59618879484916e-05,4.81974166184692e-05,0.000109337415263503,0.00019256228186304
Sporosarcina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Truepera,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TSAC18,0,0,0,0,1.18141864751193e-05,1.59261028826246e-05,0,0,0,0,3.85245112202639e-05,0,0,0,3.92141484647661e-05,2.25692877132798e-05,0,0,0,0.000265085791401581,0,0
Magnetovibrio,3.98685931170861e-05,0,0,3.08375477981991e-05,0.000212655356552148,1.59261028826246e-05,2.5206377213435e-05,0,5.1259269384547e-05,2.28388717597351e-05,5.77867668303958e-05,1.83877611062077e-05,0.000201992997576084,0.000100351229302559,0,9.02771508531191e-05,3.22185707842e-05,8.47912721517199e-05,5.19237758969832e-05,0.000216888374783112,2.73343538158758e-05,0.00040919484895896
Chlamydiae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
